"Date","Price","Open","High","Low","Change %"
"Apr 01, 2019","0.290","0.260","0.301","0.257","22.88%"
"Mar 29, 2019","0.236","0.237","0.260","0.227","1.29%"
"Mar 28, 2019","0.233","0.215","0.244","0.206","4.95%"
"Mar 27, 2019","0.222","0.258","0.268","0.205","-20.14%"
"Mar 26, 2019","0.278","0.280","0.294","0.260","6.92%"
"Mar 25, 2019","0.260","0.275","0.298","0.257","-1.52%"
"Mar 22, 2019","0.264","0.344","0.352","0.255","-21.89%"
"Mar 21, 2019","0.338","0.377","0.385","0.332","-13.55%"
"Mar 20, 2019","0.391","0.411","0.419","0.382","-4.63%"
"Mar 19, 2019","0.410","0.385","0.437","0.377","5.13%"
"Mar 18, 2019","0.390","0.402","0.412","0.380","-2.50%"
"Mar 15, 2019","0.400","0.394","0.417","0.374","-0.99%"
"Mar 14, 2019","0.404","0.393","0.417","0.381","4.66%"
"Mar 13, 2019","0.386","0.375","0.400","0.375","1.58%"
"Mar 12, 2019","0.380","0.400","0.416","0.375","-1.04%"
"Mar 11, 2019","0.384","0.384","0.399","0.372","-1.54%"
"Mar 08, 2019","0.390","0.389","0.401","0.377","-3.47%"
"Mar 07, 2019","0.404","0.465","0.484","0.393","-14.04%"
"Mar 06, 2019","0.470","0.487","0.514","0.464","-9.09%"
"Mar 05, 2019","0.517","0.522","0.542","0.505","2.58%"
"Mar 04, 2019","0.504","0.535","0.542","0.502","-5.62%"
"Mar 01, 2019","0.534","0.540","0.561","0.524","-1.11%"
"Feb 28, 2019","0.540","0.502","0.547","0.494","6.72%"
"Feb 27, 2019","0.506","0.469","0.526","0.460","6.08%"
"Feb 26, 2019","0.477","0.456","0.488","0.453","0.00%"
"Feb 25, 2019","0.477","0.466","0.488","0.460","3.25%"
"Feb 22, 2019","0.462","0.473","0.475","0.448","-3.75%"
"Feb 21, 2019","0.480","0.462","0.503","0.456","5.03%"
"Feb 20, 2019","0.457","0.461","0.476","0.444","-2.14%"
"Feb 19, 2019","0.467","0.470","0.481","0.441","0.00%"
"Feb 18, 2019","0.467","0.462","0.481","0.454","1.08%"
"Feb 15, 2019","0.462","0.466","0.479","0.448","-0.86%"
"Feb 14, 2019","0.466","0.485","0.489","0.442","-3.72%"
"Feb 13, 2019","0.484","0.495","0.506","0.476","-1.22%"
"Feb 12, 2019","0.490","0.494","0.512","0.478","-0.20%"
"Feb 11, 2019","0.491","0.462","0.491","0.460","52.48%"
"Feb 08, 2019","0.322","0.345","0.353","0.309","-7.74%"
"Feb 07, 2019","0.349","0.384","0.398","0.334","-10.74%"
"Feb 06, 2019","0.391","0.385","0.403","0.379","-1.51%"
"Feb 05, 2019","0.397","0.394","0.430","0.388","-0.50%"
"Feb 04, 2019","0.399","0.384","0.411","0.379","3.91%"
"Feb 01, 2019","0.384","0.376","0.394","0.363","1.59%"
"Jan 31, 2019","0.378","0.385","0.409","0.367","-8.92%"
"Jan 30, 2019","0.415","0.411","0.427","0.405","0.24%"
"Jan 29, 2019","0.414","0.417","0.440","0.410","-2.36%"
"Jan 28, 2019","0.424","0.422","0.447","0.408","2.42%"
"Jan 26, 2019","0.414","0.414","0.414","0.414","1.47%"
"Jan 25, 2019","0.408","0.404","0.424","0.393","3.82%"
"Jan 24, 2019","0.393","0.436","0.440","0.391","-10.07%"
"Jan 23, 2019","0.437","0.433","0.467","0.429","-2.02%"
"Jan 22, 2019","0.446","0.442","0.474","0.437","-3.46%"
"Jan 21, 2019","0.462","0.464","0.479","0.451","-3.14%"
"Jan 18, 2019","0.477","0.463","0.494","0.448","4.61%"
"Jan 17, 2019","0.456","0.435","0.467","0.419","3.64%"
"Jan 16, 2019","0.440","0.447","0.459","0.426","4.27%"
"Jan 15, 2019","0.422","0.449","0.462","0.416","-6.84%"
"Jan 14, 2019","0.453","0.466","0.468","0.426","-3.82%"
"Jan 11, 2019","0.471","0.480","0.481","0.441","-1.88%"
"Jan 10, 2019","0.480","0.480","0.496","0.465","-2.44%"
"Jan 09, 2019","0.492","0.516","0.530","0.480","-1.40%"
"Jan 08, 2019","0.499","0.501","0.525","0.498","2.67%"
"Jan 07, 2019","0.486","0.474","0.500","0.457","3.40%"
"Jan 04, 2019","0.470","0.433","0.494","0.428","11.37%"
"Jan 03, 2019","0.422","0.425","0.457","0.412","-0.71%"
"Jan 02, 2019","0.425","0.491","0.491","0.399","-13.44%"
"Jan 01, 2019","0.491","0.491","0.491","0.491","-1.41%"
